,filename,count_valid_tweets,reply_count,retweet_count,like_count,quote_count,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,negative,neutral,positive,FILME,ANO,RELEASE DATE,MARKETS,DISTRIBUTOR,GENRE,Drama,Action,Comedy,Horror,Adventure,Crime,Fantasy,Biography,Documentary,Animation,Thriller,Mystery,History,Sci-Fi,Romance,Music,Family,Western,Musical,War,MPAA,RUNTIME,ACTOR,CREW,SINOPSE,BUDGET,DOMESTIC_OPENING,DOMESTIC_GROSS,INTERNATIONAL_GROSS,WORLDWIDE_GROSS,BUDGET_DEFLACIONADO,DOMESTIC_OPENING_DEFLACIONADO,DOMESTIC_GROSS_DEFLACIONADO,INTERNATIONAL_GROSS_DEFLACIONADO,WORLDWIDE_GROSS_DEFLACIONADO,SEQUEL,HAVE_SEQUEL,IS_SPINOFF,INFO
214,Paranormal-Activity-The-Ghost-Dimension-sem-retweet.csv,4847,409,10480,4528,3,0.02413633738795298,0.3989881429430684,0.029081468771831164,0.17855466825859953,0.24006336605024917,0.004310425236786453,0.036748129315283366,0.00857026236481809,0.027937106679172114,0.038459917186431374,0.013150173956638861,0.09139979454190687,0.6930673139483776,0.2155328945572654,Paranormal Activity: The Ghost Dimension,2015,October 21  2015,APAC  EMEA,Paramount Pictures,Horror | Mystery | Thriller,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 28,Chris J. Murray | Brit Shaw | Ivy George | Dan Gill,Gregory Plotkin | Jason Pagan | Andrew Deutschman | Adam Robitel | Gavin Heffernan | Brantley Aufill | Jason Pagan | Andrew Deutschman | Oren Peli | Jason Blum | Oren Peli | John W. Rutland | Michel Aller | Nathan Amondson,Using a special camera that can see spirits  a family must protect their daughter from an evil entity with a sinister plan.,10000000,8070493,18300124,60603000,78903124,10781592,8701276,19730448,65339686,85070134,True,False,False,
215,Paranormal-Activity-The-Marked-Ones-sem-retweet.csv,20756,3457,11386,7829,1,0.02811142083093059,0.36039214954506504,0.030227244848315005,0.22571465006866928,0.24625238316433049,0.004263292130866192,0.03098234048665262,0.005510908554531961,0.015344539833192615,0.04167674497561475,0.011524327807256792,0.12630390514331064,0.5765987782860073,0.297097316665857,Paranormal Activity: The Marked Ones,2014,January 1  2014,EMEA  LATAM,Paramount Pictures,Horror | Mystery | Thriller,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 24,Andrew Jacobs | Jorge Diaz | Gabrielle Walsh | Gloria Sandoval,Christopher Landon | Christopher Landon | Oren Peli | Jason Blum | Oren Peli | Gonzalo Amat | Gregory Plotkin | Nathan Amondson,When a young man becomes the target of a malevolent entity  he must uncover its true intentions before it takes complete control of him.,5000000,18343611,32462372,58432590,90894962,5396187,19797111,35034606,63062638,98097245,True,True,False,
216,Personal-Shopper-sem-retweet.csv,4814,250,1877,4014,106,0.01869264436787843,0.23150213169985492,0.023182829921535322,0.009028300566716226,0.5660415753881476,0.02283593869363436,0.06926867490509735,0.006893631025150035,0.024945559887915223,0.017859390957192946,0.009749325278954226,0.031042244111302433,0.4790606664281453,0.48989708698335316,Personal Shopper,2016,December 14  2016,France,IFC Films,Drama | Horror | Mystery | Thriller,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 45,Kristen Stewart | Lars Eidinger | Sigrid Bouaziz | Anders Danielsen Lie,Olivier Assayas | Olivier Assayas | Charles Gillibert | Yorick Le Saux | Marion Monnier | FranÃ§ois-Renaud Labarthe,A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.,0,79175,1305195,1535213,2840408,0,84267,1389149,1633962,3023111,False,False,False,
217,Pet-Sematary-sem-retweet.csv,22294,13676,42305,277310,5383,0.05800044996204336,0.22269944619189153,0.05818834515732306,0.1484428165887466,0.3366381639006566,0.0075597394334918555,0.05251700785282303,0.010090166480249588,0.06825378774723773,0.029178916103662272,0.008431161374281453,0.22692040456951496,0.42803315252253726,0.3450464423315968,Pet Sematary,1989,April 21  1989,Domestic,Paramount Pictures,Horror | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,No Info,1 hr 43,Dale Midkiff | Denise Crosby | Fred Gwynne | Brad Greenquist,Mary Lambert | Stephen King | Stephen King | Richard P. Rubinstein | Elliot Goldenthal | Peter Stein | Daniel P. Hanley | Mike Hill | Michael Z. Hanan,After tragedy strikes  a grieving father discovers an ancient burial ground behind his home with the power to raise the dead.,0,12046179,57469467,0,57469467,0,24831892,118467077,0,118467077,False,False,False,segunda adaptaÃ§ao do livro de mesmo nome
218,Pet-sem-retweet.csv,22,2,30,60,0,0.08488883865323833,0.1362324652780609,0.06664194257245976,0.0096247813446759,0.5900218691227068,0.011499939731451829,0.03082287256785832,0.0059249731440848144,0.045694221129286346,0.01289030231154435,0.005757778290981932,0.18512955556136806,0.35347089340740984,0.4613995566244491,Pet,2016,September 30  2016,Domestic,The Samuel Goldwyn Company,Horror | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,1 hr 34,Dominic Monaghan | Ksenia Solo | Jennette McCurdy | Da'Vone McDonald,Carles Torrens | Jeremy Slater | Nick Phillips | Kelly Wagner | ZacarÃ­as M. de la Riva | Timothy A. Burton | Elena Ruiz | Krystyna Loboda,A man bumps into an old crush and holds her captive underneath the animal shelter where he works.,0,63,8004,13999,22003,0,67,8518,14899,23418,False,False,False,
219,Phoenix-Forgotten-sem-retweet.csv,1695,238,566,3251,51,0.04358951714276853,0.2975801117079996,0.05753001345835442,0.09217487252654763,0.27698348090125574,0.005742392685259322,0.03815178293769554,0.017110235799837274,0.1279882041186353,0.03376561899801332,0.009383773446489274,0.15283202070431715,0.601491664079702,0.24567631492281336,Phoenix Forgotten,2017,April 21  2017,Domestic,Cinelou Films,Horror | Mystery | Sci-Fi | Thriller,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,PG-13,1 hr 27,Florence Hartigan | Luke Spencer Roberts | Chelsea Lopez | Justin Matthews,Justin Barber | T.S. Nowlin | Justin Barber | Wes Ball | Mark Canton | T.S. Nowlin | Ridley Scott | Courtney Solomon | Mondo Boys | Jay Keitel | Joshua Rosenfield | Todd Fjelsted,20 years after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix  Arizona  unseen footage from that night has been discovered  chronicling the final hours of their fateful expedition.,2800000,1816499,3600146,97583,3697729,2918809,1893576,3752907,101723,3854631,False,False,False,
220,Polaroid-sem-retweet.csv,5,2,0,3,0,0.01136730052530758,0.45336001238320023,0.01908143702894442,0.14457904472947117,0.20486614564433694,0.00508392680203538,0.02589322540443386,0.012701239250600299,0.06530283335596318,0.04453854078892614,0.013226248498540321,0.19127620207145807,0.6717109985649585,0.1370128084905445,Polaroid,2019,May 3  2019,Iceland,Dimension Films,Drama | Horror | Thriller,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,PG-13,1 hr 28,Kathryn Prescott | Tyler Young | Samantha Logan | Keenan Tracey,Lars Klevberg | Blair Butler | Chris Bender | Roy Lee | Michael Mahoney | Philip Giffin | PÃ¥l Ulvik Rokseth | Peter Gvozdas | Ken Rempel,High school loner Bird Fitcher has no idea what dark secrets are tied to the Polaroid camera she finds. It doesn't take long to discover that those who've their picture taken with it  soon die.,0,0,0,2504567,2504567,0,0,0,2504567,2504567,False,False,False,
221,Poltergeist-sem-retweet.csv,614,126,229,788,0,0.08735424634337485,0.17503095417171985,0.07838638973841505,0.21373943255468222,0.3207961493888919,0.005156031314869478,0.03158176357155689,0.007001292334525996,0.05157838762679835,0.023333162239890883,0.006042188823092528,0.36223692581260797,0.31941173640944376,0.31835133636427937,Poltergeist,1982,June 4  1982,Domestic,Metro-Goldwyn-Mayer (MGM),Horror | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,No Info,1 hr 54,JoBeth Williams | Heather O'Rourke | Craig T. Nelson | Beatrice Straight,Tobe Hooper | Steven Spielberg | Michael Grais | Mark Victor | Steven Spielberg | Frank Marshall | Steven Spielberg | Jerry Goldsmith | Matthew F. Leonetti | Michael Kahn | James H. Spencer,A family's home is haunted by a host of demonic ghosts.,0,6896612,77142388,0,77142388,0,18258521,204231577,0,204231577,False,False,False,remake do filme de mesmo nome
222,Prey-sem-retweet.csv,1,0,0,1,0,0.3916609585285187,0.0518113188445568,0.411003440618515,0.0027741407975554,0.0256637185811996,0.0012937589781358,0.0051388489082455,0.0048791086301207,0.0074519016779959,0.0949575677514076,0.0033652479760348,0.8447278738021851,0.1416925489902496,0.013579580001533,Prey,2019,September 27  2019,Domestic,Cinedigm Entertainment Group,Adventure | Horror | Mystery | Thriller,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,PG-13,1 hr 25,Logan Miller | Kristine Froseth | Jolene Anderson | Jerrica Lai,Franck Khalfoun | David Coggeshall | Franck Khalfoun | Ashok Amritraj | Jason Blum | Travis Cluff | Chris Lofing | Richard Breakspear | Eric Robbins | Josiah Thiesen,Toby (Logan Miller) must survive an island retreat while a sinister force hunts him  leaving bodies in its wake.,0,0,0,82258,82258,0,0,0,82258,82258,False,False,False,
223,Pride-and-Prejudice-and-Zombies-sem-retweet.csv,10668,1217,3863,9124,1,0.04022056963463598,0.33332327949523577,0.043350948160373964,0.08430216411343625,0.36245219806993745,0.005978267942263084,0.056521463545249014,0.009230813380705135,0.02796106279101467,0.025422182945273084,0.011237047634447847,0.17183362354256765,0.5998291639763202,0.22833721365216197,Pride and Prejudice and Zombies,2016,February 4  2016,4 markets,Screen Gems,Action | Comedy | Fantasy | Horror | Romance,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,PG-13,1 hr 48,Lily James | Sam Riley | Jack Huston | Bella Heathcote,Burr Steers | Burr Steers | Jane Austen | Seth Grahame-Smith | Marc Butan | Sean McKittrick | Brian Oliver | Natalie Portman | Annette Savitch | Allison Shearmur | Tyler Thompson | Fernando VelÃ¡zquez | Remi Adefarasin | Padraic McKinley | David Warren,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,28000000,5324240,10938134,5467037,16405171,29801046,5666711,11641708,5818693,17460401,False,False,False,based on Grahame-Smith's novel began
224,REC-4-Apocalypse-sem-retweet.csv,84,5,36,32,0,0.020378024542359093,0.4374566140939437,0.023302900661725415,0.19229856559901407,0.22023911420824116,0.004350985466815071,0.04230218410486395,0.005791181569206582,0.012816089575478227,0.028006829712900198,0.01305749825726139,0.07019318663515146,0.7708908102386409,0.15891601293835608,[REC] 4: Apocalypse,2014,October 30  2014,LATAM,Magnolia Pictures,Action | Adventure | Horror | Thriller,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,1 hr 35,Manuela Velasco | Paco Manzanedo | HÃ©ctor ColomÃ© | Ismael Fritschi,Jaume BalaguerÃ³ | Jaume BalaguerÃ³ | Manu DÃ­az | Julio FernÃ¡ndez | Arnau Bataller | Pablo Rosso | Guillermo de la Cal,An ill-fated television reporter is rescued and sent on a voyage across the ocean  but she is followed by the deadly virus that has plagued her and numerous others.,0,708,837,4914920,4915757,0,764,903,5304365,5305268,True,False,False,
225,Rampant-sem-retweet.csv,39,7,964,1572,55,0.0015640723414924616,0.17259614521380845,0.003483394441830583,0.06125058111501853,0.68247987014743,0.013576681800305988,0.03524344438352641,0.002095393362628163,0.0045728844996072516,0.014933551069146022,0.008203979348763777,0.0281820413925183,0.3857663337571116,0.58605163028607,Rampant,2018,October 25  2018,South Korea,Well Go USA Entertainment,Action | Horror,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,2 hr 1,Hyun Bin | Ji-hye Seo | Dong-Gun Jang | Eui-sung Kim,Sung-hoon Kim | Jo-yun Hwang | Shin-yeon Won | Hwang Jo Yoon | Nam-su Kim | Inyoung Park | Sung-Jae Lee | Sang-beom Kim,Lee Chung is a Prince of Joseon  but he has been taken hostage to the Qing Dynasty.,0,18326,167937,12191636,12359573,0,18655,170959,12411085,12582045,False,False,False,
226,Range-15-sem-retweet.csv,383,51,272,969,9,0.03985789416389178,0.3354921723250452,0.03268366135590642,0.03902094672463967,0.43711875524581895,0.005342669297419543,0.05246259726557129,0.005111667641075881,0.014446644381744641,0.02659184509747251,0.011871147206602189,0.07836207171127575,0.5536781309243028,0.3679597965203342,Range 15,2016,June 15  2016,Domestic,Tugg,Action | Comedy | Horror,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,1 hr 29,William Shatner | Keith David | Sean Astin | Danny Trejo,Ross Patterson | Billy Jay | Nick Palmisciano | Ross Patterson | Mat Best | Kevin Alexander Heard | Brant Kantor | Nick Palmisciano | Ross Patterson | Jarred Taylor | Vincent Vargas | Peter Bateman | Jesus Hernandez | Adam Beamer | Darren Beauchamp,A group of veterans wake up after a night of partying to find out that the zombie apocalypse has spread across the United States. Together  they must fight their way across the country in order to find a cure for the outbreak and restore freedom before it's too late.,0,1044,621738,0,621738,0,1111,661730,0,661730,False,False,False,
227,Raw-sem-retweet.csv,136,31,71,303,15,0.05785845152299499,0.22239768133530396,0.05602194694181564,0.15883076003303676,0.37945560780420184,0.006344793523674151,0.02378856974315991,0.006681707524796107,0.024616910685461502,0.05628913914145356,0.007714427526640444,0.19882416880093784,0.46795417987467613,0.3332216576467651,Raw,2016,March 10  2017,Domestic,Focus World,Drama | Horror,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,1 hr 39,Garance Marillier | Ella Rumpf | Rabah Nait Oufella | Laurent Lucas,Julia Ducournau | Julia Ducournau | Julia Ducournau | Jean des ForÃªts | Jim Williams | Ruben Impens | Jean-Christophe Bouzy | Laurie Colson,An innocent teenager  studying to be a vet  develops a craving for human flesh.,0,24825,514870,2581945,3096815,0,26421,547988,2748023,3296011,False,False,False,
228,Raze-sem-retweet.csv,49,15,36,61,0,0.07075866368006464,0.2638467059973199,0.05131421351644363,0.0564153092620509,0.4245167728584754,0.007395224395381447,0.037787374373043046,0.0032522142049559053,0.025198974368359592,0.04972746255284892,0.009787078321690392,0.13570290300234844,0.42248649070305483,0.4418106063326098,Raze,2013,January 10  2014,Domestic,IFC Films,Action | Drama | Horror,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,1 hr 27,ZoÃ« Bell | Rachel Nichols | Tracie Thoms | Bruce Thomas,Josh C. Waller | Robert Beaucage | Kenny Gage | Josh C. Waller | ZoÃ« Bell | Kenny Gage | Andrew Pagana | Josh C. Waller | Frank Riggio | Dylan O'Brien | Brett W. Bachman | Rob Howeth,Raze  a horror/action film  focuses on two abducted women & 50 other women who are forced to fight each other using their bare hands.,0,3453,7429,0,7429,0,3786,8145,0,8145,False,False,False,
229,Ready-or-Not-sem-retweet.csv,13274,6492,22185,110505,2831,0.04257837433926676,0.26638630435034993,0.04015646499895447,0.06423852000919618,0.4163551853138585,0.007883227360843636,0.07927860159190447,0.008957886327743372,0.037536337600741695,0.026618176798888733,0.01001092069756933,0.10823052840431309,0.46398094733781986,0.42778852471652534,Ready or Not,2019,August 21  2019,Domestic,Fox Searchlight Pictures,Comedy | Horror | Mystery | Thriller,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 35,Samara Weaving | Adam Brody | Mark O'Brien | Henry Czerny,Matt Bettinelli-Olpin | Tyler Gillett | Guy Busick | R. Christopher Murphy | Bradley J. Fischer | William Sherak | James Vanderbilt | Tripp Vinson | Brian Tyler | Brett Jutkiewicz | Terel Gibson | Andrew M. Stearn,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,6000000,8015590,28714231,28901546,57615777,6000000,8015590,28714231,28901546,57615777,False,False,False,
230,Realms-sem-retweet.csv,2,2,9,23,4,0.0009417382534593,0.3975615054368973,0.00103772158036005,0.00435922027099875,0.4823027700185776,0.00511268642731005,0.07212448865175244,0.0010991991439368,0.0009017917618620501,0.0167625760659575,0.0177963338792324,0.00149672769475725,0.46292512118816376,0.535578116774559,Realms,2017,December 21  2017,Thailand,The Film Arcade,Horror | Mystery,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,1 hr 30,Ryan Kelley | Madison McKinley | Praya Lundberg | Pichaya Nitipaisalkul,Daric Gates | Kevin Summerfield | Dean Altit | Pakin Maliwan | Tao Liu | Tiwa Moeithaisong | JT Billings,Supernatural/Horror set against the backdrop of Bangkok  Thailand. After a high-speed police chase leads to an unexpected crash  two American bank robbers and their three local hostages take shelter in a mysterious manor in the woods. As the criminals plot their next move and the hostages try to escape  they begin to realize no one is safe from the evil lurking inside the house.,0,108,147,15272,15419,0,112,153,15920,16073,False,False,False,
231,Red-Christmas-sem-retweet.csv,375,36,131,469,14,0.019460672914050476,0.16477008501750723,0.01666243369863752,0.16860732390766495,0.5503504205501328,0.00864033673767694,0.030902326116338325,0.00358879081514892,0.012312174936116155,0.017527444948830278,0.007177987272579487,0.06174767438912138,0.6929438171833754,0.2453085008487105,Red Christmas,2016,August 25  2017,Domestic,Artsploitation Films,Horror | Thriller,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,No Info,1 hr 22,Dee Wallace | Geoff Morrell | Janis McGavin | Gerard O'Dwyer,Craig Anderson | Craig Anderson | Craig Anderson | Belinda King | Bryan Moses | Dee Wallace | Helen Grimley | Douglas James Burgdorff | Emily Borghi,A mother must protect her family on Christmas Day from a demented stranger who is hell-bent on tearing them apart.,0,280,2255,0,2255,0,298,2400,0,2400,False,False,False,
232,Regression-sem-retweet.csv,16,0,22,27,0,0.003173369502292144,0.14942887589859305,0.008785578282640868,0.08992332387879283,0.40127994732756633,0.008191436285414919,0.0883317785846884,0.018588428966722803,0.20988853854487383,0.013969892581371775,0.008438851704340725,0.07391934682527786,0.3748208977631293,0.5512597436318174,Regression,2015,October 1  2015,EMEA,Dimension Films,Crime | Horror | Mystery | Thriller,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,R,1 hr 46,Ethan Hawke | David Thewlis | Emma Watson | Dale Dickey,Alejandro AmenÃ¡bar | Alejandro AmenÃ¡bar | Alejandro AmenÃ¡bar | Fernando Bovaira | Christina Piovesan | Roque BaÃ±os | Daniel AranyÃ³ | Geoff Ashenhurst | Carolina MartÃ­nez Urbina | Carol Spier,A detective and a psychoanalyst uncover evidence of a satanic cult while investigating a young woman's terrifying past.,0,33915,55039,17616062,17671101,0,36565,59340,18992920,19052261,False,False,False,
233,Repentance-sem-retweet.csv,328,123,879,653,0,0.028505617743709348,0.21991031097928582,0.02773422567719442,0.07508456499660338,0.4605536116211691,0.006119065231293255,0.10168193864592463,0.0068596400231887055,0.04439733664420174,0.01910947604438856,0.010044209327688536,0.10030146425436587,0.4140349337632382,0.48566359868301534,Repentance,2013,February 28  2014,Domestic,Lionsgate,Drama | Horror | Thriller,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,1 hr 30,Anthony Mackie | Forest Whitaker | Sanaa Lathan | Mike Epps,Philippe Caland | Shintaro Shimosawa | Philippe Caland | Nina Yang Bongiovi | Philippe Caland | Forest Whitaker | Mark Kilian | Denis Maloney | Lee Haugen | Rick Shaine | Raymond Pumilia,A successful author and spiritual advisor takes on a troubled man as a client  completely unaware that the man's fixation on his mother's death will soon put his life in jeopardy.,0,501290,1189612,5349,1194961,0,549667,1304415,5865,1310280,False,False,False,
234,Resident-Evil-The-Final-Chapter-sem-retweet.csv,768,47,2272,718,40,0.02837596037721819,0.4555929663141569,0.021653889835818018,0.165785096833891,0.21923977087696278,0.003766056369632478,0.0491038668597146,0.005475016745246295,0.006778280171829416,0.03030177903425127,0.013927320304020392,0.05481409258239481,0.7515470471450195,0.19363886329968708,Resident Evil: The Final Chapter,2016,December 23  2016,Japan,Screen Gems,Action | Horror | Sci-Fi | Thriller,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,R,1 hr 47,Milla Jovovich | Iain Glen | Ali Larter | Shawn Roberts,Paul W.S. Anderson | Paul W.S. Anderson | Paul W.S. Anderson | Jeremy Bolt | Samuel Hadida | Robert Kulzer | Paul Haslinger | Glen MacPherson | Joshua Chamberlain | Doobie White | Edward Thomas,Alice returns to where the nightmare began: The Hive in Raccoon City  where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.,40000000,13601682,26830068,285412558,312242626,42572922,14476583,28555860,303771170,332327030,True,False,False,baseado no jogo resident evil
235,Return-to-Nuke-Em-High-Volume-1-sem-retweet.csv,66,7,39,38,0,0.01242990011859074,0.4347105897313943,0.012479671638698798,0.05607256029951241,0.3944989222976745,0.003919763917854771,0.03891823193495805,0.0029068689995751804,0.003410082773674074,0.026881177257040867,0.013772219769166254,0.02909185803869283,0.790955424816771,0.1799527225507931,Return to Nuke 'Em High Volume 1,2013,January 10  2014,Domestic,Anchor Bay Films,Action | Comedy | Drama | Fantasy | Horror | Mystery | Sci-Fi | Thriller,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,No Info,1 hr 25,Asta Paredes | Catherine Corcoran | Vito Trigo | Clay von Carlowitz,Lloyd Kaufman | Travis Campbell | Casey Clapp | Derek Dressler | Aaron Hamel | Lloyd Kaufman | Michael Herz | Lloyd Kaufman | Justin A. Martell | Jason Paul Bouton | Kurt Dirt | Justin Duval | Travis Campbell,When the other students begin to undergo mutations  a lesbian couple must solve the mystery and save Tromaville High School.,0,3226,5122,0,5122,0,3537,5616,0,5616,True,True,False,
236,Revenge-sem-retweet.csv,36,12,16,68,2,0.08619615598399828,0.19559024474842263,0.031542174588846804,0.048173438024403124,0.529153447738079,0.005966525032514808,0.06816657153103728,0.002879641954981056,0.005065561131535359,0.01685020100881547,0.010416026274874084,0.07983620465448536,0.44402885442185736,0.4761349426375495,Revenge,1990,February 16  1990,Domestic,Columbia Pictures,Action | Crime | Drama | Romance | Thriller,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,No Info,2 hr 4,Kevin Costner | Anthony Quinn | Madeleine Stowe | Tomas Milian,Tony Scott | Jim Harrison | Jim Harrison | Jeffrey Alan Fiskin | Hunt Lowry | Stanley Rubin | Jack Nitzsche | Jeffrey L. Kimball | Chris Lebenzon | Michael Tronick | BenjamÃ­n FernÃ¡ndez | Michael Seymour,A retired US Navy pilot comes to Mexico  where he falls in love with the wife of a powerful businessman. The consequences will be cruel and unforeseen.,0,6086672,15645616,0,15645616,0,11904188,30599375,0,30599375,False,False,False,
237,Rigor-Mortis-sem-retweet.csv,508,93,123,143,0,0.07268327197132343,0.24328644305589517,0.08061725081333714,0.08885103025341938,0.31609325798364274,0.005912327872701814,0.06591973953503849,0.01835137649060749,0.06993582564051232,0.02911056177374374,0.009238913310546722,0.18976106531010556,0.5666493803095879,0.24358955708856683,Rigor Mortis,2013,October 24  2013,APAC,Well Go USA Entertainment,Action | Horror,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,1 hr 43,Anthony Chan | Siu-Ho Chin | Fat Chung | Chun-Man Ko,Juno Mak | Lai-Yin Leung | Philip Yung | Juno Mak | Takashi Shimizu | Nate Connelly | Man-Ching Ng | David M. Richardson,A public housing tenement is plunged into a dark storm of supernatural chaos.,0,7865,7865,3010509,3018374,0,8624,8624,3301038,3309662,False,False,False,he film is a tribute to the Mr. Vampire film series
238,Rings-sem-retweet.csv,612,121,125,760,26,0.09759023074348432,0.15750953339791077,0.08976450368511014,0.1829241991723345,0.34364309147209265,0.005559619984411045,0.02893978467189152,0.006448632542136041,0.058102465027248806,0.023734267620811815,0.005783669164967662,0.33905761500590725,0.38428118860644284,0.27666119386189386,Rings,2017,February 1  2017,EMEA,Paramount Pictures,Drama | Horror | Mystery | Romance,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,PG-13,1 hr 42,Matilda Anna Ingrid Lutz | Alex Roe | Johnny Galecki | Vincent D'Onofrio,F. Javier GutiÃ©rrez | David Loucka | Jacob Estes | Akiva Goldsman | David Loucka | Jacob Estes | KÃ´ji Suzuki | Laurie MacDonald | Walter F. Parkes | Matthew Margeson | Sharone Meir | Steve Mirkovich | Jeremiah O'Driscoll | Kevin Kavanaugh,A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.,25000000,13002632,27793018,55287872,83080890,26060800,13554359,28972331,57633846,86606178,True,False,False,
239,Rottentail-sem-retweet.csv,37,12,86,250,0,0.059458511346255724,0.12376556137098448,0.057709071787177976,0.493786770662425,0.21001267054030115,0.0027393642506196676,0.02170250465388631,0.002670265382589916,0.0024531647477241863,0.01979960778702952,0.00590251438867144,0.15611239206171715,0.5997666674288543,0.24412095132661424,Rottentail,2018,April 12  2019,Domestic,Ammo Content,Comedy | Horror,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,No Info,1 hr 46,Dominique Swain | Corin Nemec | William McNamara | Gianni Capaldi,Brian Skiba | Kurt Belcher | David C. Hayes | David C. Hayes | David C. Hayes | Kevin Moyers | Brian Skiba | Brenton Earley | Ronald L. Halvas | Kenny Lofton | Travis McIntire | Corin Nemec | Brian Skiba | Burt Skiba | Dominique Swain | Josh Tessier | Todd Tucker | Mitchell Welch | Omid Zader | David Findlay | Patrice Lucien Cochet | Brian Skiba | C.J. Cole | J.T. Evans,Peter Cotton  a scientist that works on rabbits and infertility  learns that the military wishes to use his work to create superhuman soldiers. Cotton is bitten by an experimental mutant rabbit and changes into the evil Rottentail.,0,2256,3383,0,3383,0,2296,3443,0,3443,False,False,False,
240,Satanic-sem-retweet.csv,1,22,59,620,3,0.0017406977713108,0.05598109588027,0.0027595264837145,0.5958579778671265,0.2792132496833801,0.0049999835900962,0.0294380839914083,0.0017587711336091,0.0012274665059521,0.0206267349421978,0.0063963886350393,0.0038841161876916,0.0271002165973186,0.9690157175064088,Satanic,2016,July 1  2016,Domestic,Magnolia Pictures,Horror,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,1 hr 25,Sarah Hyland | Steven Krueger | Justin Chon | Clara Mamet,Jeffrey G. Hunt | Anthony Jaswinski | Lawrence Mattis | Michael Moran | Jim Dooley | Todd Haberman | Michael Karasick | JoAnne Yarrow | Mike Conte,Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites  only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror.,0,205,252,348931,349183,0,218,268,371375,371643,False,False,False,
